x_bin,y_bin,z_bin,physical_dose_Gy,z_depth_cm,LETd_keV_um,RBE_wedenberg_ref,RBE_mcnamara_ref,alpha_beta_x_Gy,dose_Gy,dose_RBE_wedenberg_ref,dose_RBE_mcnamara_ref
0,0,66,3.033423854503781e-05,6.65,1.818393230438232,1.081056356430054,1.141453385353088,1.412,4.0,4.324225425720216,4.565813541412352
0,0,67,3.200975334038958e-05,6.75,2.160542488098145,1.095730781555176,1.151664137840271,1.412,4.0,4.382923126220704,4.606656551361084
0,0,68,3.265653867856599e-05,6.8500000000000005,2.096427202224731,1.092993855476379,1.149756550788879,1.412,4.0,4.371975421905516,4.599026203155516
0,0,69,3.400433342903852e-05,6.95,2.092686414718628,1.092833995819092,1.149645209312439,1.412,4.0,4.371335983276368,4.598580837249756
0,0,70,3.581005876185372e-05,7.050000000000001,2.266525745391846,1.100242018699646,1.154811501502991,1.412,4.0,4.400968074798584,4.619246006011964
0,0,71,3.747452137758955e-05,7.15,2.407676696777344,1.106225728988647,1.158991932868958,1.412,4.0,4.424902915954588,4.635967731475832
0,0,72,4.046520916745067e-05,7.25,2.718667030334473,1.119311571121216,1.168157696723938,1.412,4.0,4.477246284484864,4.672630786895752
0,0,73,4.40594922110904e-05,7.3500000000000005,2.914401769638062,1.127480387687683,1.173895478248596,1.412,4.0,4.509921550750732,4.695581912994384
0,0,74,5.046889782533981e-05,7.45,3.482211589813232,1.150892972946167,1.190407395362854,1.412,4.0,4.603571891784668,4.761629581451416
0,0,75,6.199823110364377e-05,7.550000000000001,4.969896793365479,1.210361957550049,1.232774972915649,1.412,4.0,4.841447830200196,4.931099891662596
0,0,76,7.602822006447241e-05,7.65,7.93618631362915,1.321908593177795,1.313754200935364,1.412,4.0,5.28763437271118,5.255016803741456
0,0,77,6.429647328332067e-05,7.75,12.05233001708984,1.464179754257202,1.419524550437927,1.412,4.0,5.856719017028808,5.678098201751708
0,0,78,2.46529216383351e-05,7.8500000000000005,15.49180603027344,1.574217915534973,1.502969145774841,1.412,4.0,6.296871662139892,6.011876583099364
0,0,79,3.129213837382849e-06,7.95,17.37559509277344,1.631649374961853,1.547021508216858,1.412,4.0,6.526597499847412,6.188086032867432
0,0,80,1.860617970805833e-07,8.05,21.69945335388184,1.757031202316284,1.644264101982117,1.412,4.0,7.028124809265136,6.577056407928468
0,0,81,0.0,8.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,82,0.0,8.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
